,Population,Hispanic_Latino,White,Black,Asian,Urban,NAME,state,county,Hispanic_Latino_share,White_share,Black_share,Asian_share
2879,94392,2536,81091,3631,5089,0,Montgomery County,51,121,0.0268666836172557,0.8590876345453005,0.03846724298669379,0.05391346724298669
2880,15020,459,12283,1941,66,0,Nelson County,51,125,0.03055925432756325,0.8177762982689747,0.12922769640479362,0.004394141145139813
2881,18429,390,14804,2474,159,0,New Kent County,51,127,0.021162298551196484,0.8032991480818276,0.1342449400401541,0.008627706332410874
2882,12389,874,6755,4491,81,0,Northampton County,51,131,0.07054645249818388,0.5452417467107918,0.3624989910404391,0.006538057954637178
2883,12330,382,8638,3106,36,0,Northumberland County,51,133,0.030981346309813463,0.7005677210056772,0.2519059205190592,0.00291970802919708
2884,15853,609,8799,6179,50,0,Nottoway County,51,135,0.03841544187220085,0.5550369015328329,0.38976849807607394,0.003153977165205324
2885,33481,1139,27033,4206,240,0,Orange County,51,137,0.03401929452525313,0.8074131597025178,0.12562348794838865,0.007168244676084944
2886,24042,373,22871,456,71,0,Page County,51,139,0.015514516263206057,0.9512935695865569,0.018966808085849763,0.002953165294068713
2887,18490,444,16680,1085,42,0,Patrick County,51,141,0.024012979989183343,0.9021092482422931,0.058680367766360195,0.0022714981070849107
2888,63506,1332,47250,13963,176,0,Pittsylvania County,51,143,0.02097439612005165,0.7440241866910213,0.21986898875696784,0.002771391679526344
2889,28046,502,23231,3798,131,0,Powhatan County,51,145,0.017899165656421592,0.8283177636739641,0.13542038080296656,0.004670897810739499
2890,23368,525,14544,7668,203,0,Prince Edward County,51,147,0.02246662102019856,0.6223895926052722,0.328141047586443,0.008687093461143445
2891,35725,2058,20822,11150,520,0,Prince George County,51,149,0.05760671798460462,0.5828411476557033,0.31210636808957315,0.014555633310006998
2892,402002,81460,195656,78492,29986,0,Prince William County,51,153,0.20263580778205084,0.48670404624852615,0.19525275993651772,0.07459166869816568
2893,34872,432,31972,1744,179,0,Pulaski County,51,155,0.012388162422573986,0.9168387244780913,0.050011470520761644,0.005133058040835054
2894,7373,228,6653,318,39,0,Rappahannock County,51,157,0.030923640309236403,0.902346399023464,0.043130340431303406,0.0052895700528957
2895,9254,510,5755,2793,39,0,Richmond County,51,159,0.05511130322022909,0.6218932353576831,0.30181543116490167,0.004214393775664577
2896,92376,1951,81886,4580,2455,0,Roanoke County,51,161,0.021120204382090585,0.8864423659825063,0.049579977483329006,0.0265761669697757
2897,22307,296,20915,585,103,0,Rockbridge County,51,163,0.013269377325503205,0.9375980633881741,0.02622495180884924,0.004617384677455507
2898,76314,4076,69640,1216,454,0,Rockingham County,51,165,0.053410907566108445,0.9125455355504888,0.015934166732185444,0.005949105013496868
2899,28897,275,28142,227,53,0,Russell County,51,167,0.00951655881233346,0.9738727203515936,0.007855486728726165,0.0018341004256497214
2900,23177,234,22585,135,35,0,Scott County,51,169,0.010096216076282522,0.9744574362514562,0.005824740044009147,0.0015101177891875567
2901,41993,2577,37886,699,210,0,Shenandoah County,51,171,0.06136737075226824,0.9021979853785155,0.016645631414759603,0.005000833472245374
2902,32208,527,30642,630,82,0,Smyth County,51,173,0.01636239443616493,0.9513785394932935,0.019560357675111772,0.00254595131644312
2903,18570,203,11138,6893,46,0,Southampton County,51,175,0.01093161012385568,0.5997845988152934,0.3711900915455035,0.0024771136241249327
2904,122397,9278,88077,18298,2768,0,Spotsylvania County,51,177,0.07580251149946486,0.7196009706120248,0.14949712819758654,0.02261493337254998
2905,128961,11875,87434,21259,3545,0,Stafford County,51,179,0.09208210234101782,0.6779879188281729,0.1648482874667535,0.027488930762013322
2906,7058,86,3583,3240,23,0,Surry County,51,181,0.012184754888070274,0.5076508926041371,0.45905355624822897,0.003258713516576934
2907,12087,268,4663,6996,46,0,Sussex County,51,183,0.022172582113013983,0.3857863820633739,0.5788036733680814,0.0038057417059650864
2908,45078,296,42692,1330,286,0,Tazewell County,51,185,0.006566396024668353,0.9470695239362882,0.02950441457030037,0.00634455832113226
2909,37575,1318,33345,1709,350,0,Warren County,51,187,0.03507651363938789,0.8874251497005988,0.04548236859614105,0.009314703925482368
2910,54876,724,52798,686,202,0,Washington County,51,191,0.01319338144179605,0.9621328085137401,0.012500911145127197,0.0036810263138712736
2911,17454,1002,11087,4855,91,0,Westmoreland County,51,193,0.057408044001375044,0.6352125587257935,0.2781597341583591,0.005213704594935259
2912,41452,471,38301,2118,141,0,Wise County,51,195,0.01136253980507575,0.9239843674611599,0.05109524269034064,0.0034015246550226767
2913,29235,280,27649,809,124,0,Wythe County,51,197,0.009577561142466221,0.9457499572430306,0.02767231058662562,0.004241491363092184
2914,65464,2892,48470,8599,3169,0,York County,51,199,0.04417695221801295,0.7404069412196016,0.13135463766344863,0.04840828546987657
2915,139966,22524,74878,29778,8351,0,Alexandria city,51,510,0.16092479602189103,0.5349727791034966,0.21275166826229228,0.05966448994755869
2916,6222,134,4671,1245,41,0,Bedford city,51,515,0.021536483445837352,0.7507232401157184,0.20009643201542912,0.006589521054323369
2917,17835,221,16099,1000,121,0,Bristol city,51,520,0.012391365292963275,0.902663302495094,0.0560695262125035,0.006784412671712924
2918,6650,103,5982,345,29,0,Buena Vista city,51,530,0.015488721804511277,0.8995488721804511,0.0518796992481203,0.004360902255639097
2919,43475,2223,28827,8344,2758,0,Charlottesville city,51,540,0.0511328349626222,0.6630707303047728,0.19192639447958598,0.06343875790684302
2920,222209,9706,134251,65204,6289,0,Chesapeake city,51,550,0.0436795989361367,0.6041654478441467,0.2934354594098349,0.028302183979946806
2921,17411,674,14020,1732,570,0,Colonial Heights city,51,570,0.0387111596117397,0.8052380678881167,0.0994773419102866,0.03273792430072942
2922,5961,92,4955,741,33,0,Covington city,51,580,0.015433652071800034,0.8312363697366214,0.12430800201308505,0.0055359838953195776
2923,43055,1245,20107,20725,394,0,Danville city,51,590,0.02891650214841482,0.46700731622343516,0.48136104981999767,0.0091510858204622
2924,5927,262,1848,3685,43,0,Emporia city,51,595,0.044204487936561496,0.31179348743040325,0.6217310612451493,0.007254935043023452
2925,22565,3556,13849,1030,3403,0,Fairfax city,51,600,0.15758918679370706,0.613738089962331,0.04564591181032573,0.1508087746510082
2926,12332,1109,9093,523,1150,0,Falls Church city,51,610,0.08992864093415505,0.7373499837820305,0.042409990269218295,0.0932533246837496
2927,8582,141,3333,4867,63,0,Franklin city,51,620,0.01642973665812165,0.38837100908879046,0.5671172220927523,0.00734094616639478
2928,24286,2607,14760,5367,670,0,Fredericksburg city,51,630,0.10734579593181257,0.6077575557934612,0.22099151774685002,0.027587910730461993
2929,7042,989,5501,407,37,0,Galax city,51,640,0.1404430559500142,0.7811701221243965,0.05779608065890372,0.0052541891508094294
2930,137436,6241,56283,66878,2950,0,Hampton city,51,650,0.04541022730580052,0.40952152274513226,0.4866119502895893,0.021464536220495357
2931,48914,7665,35391,2911,1705,0,Harrisonburg city,51,660,0.1567036022406673,0.7235351842008423,0.059512613975548925,0.034857096127897946
2932,22591,1480,12005,8216,174,0,Hopewell city,51,670,0.06551281483776725,0.5314063122482404,0.3636846531804701,0.007702182284980745
2933,7042,271,5807,668,153,0,Lexington city,51,678,0.038483385401874466,0.8246236864527123,0.0948594149389378,0.02172678216415791
2934,75568,2300,47574,21984,1852,0,Lynchburg city,51,680,0.03043616345543087,0.6295521914037688,0.29091679017573574,0.02450772813889477
2935,37821,11876,17994,4905,1861,0,Manassas city,51,683,0.31400544670950004,0.4757674307924169,0.1296898548425478,0.049205467861769915
2936,14273,4645,6070,1784,1261,0,Manassas Park city,51,685,0.3254396412807399,0.4252784978630982,0.12499124220556296,0.08834863028095005
2937,13821,552,6707,6191,127,0,Martinsville city,51,690,0.03993922292164098,0.48527602923088053,0.4479415382389118,0.00918891541856595
2938,180719,13590,83153,71727,4858,0,Newport News city,51,700,0.0751996192984689,0.46012317465236086,0.3968979465357821,0.02688151218189565
2939,242803,16144,107463,102452,7861,0,Norfolk city,51,710,0.06649011750266677,0.4425933781707804,0.4219552476699217,0.03237604148218926
2940,3958,68,3478,250,56,0,Norton city,51,720,0.017180394138453764,0.8787266296109146,0.06316321374431531,0.01414855987872663
2941,32420,1216,4902,25419,263,0,Petersburg city,51,730,0.037507711289327575,0.1512029611351018,0.7840530536705738,0.0081122763726095
2942,12150,221,11398,78,259,0,Poquoson city,51,735,0.018189300411522634,0.9381069958847736,0.006419753086419753,0.021316872427983538
2943,95535,2919,38526,50327,994,0,Portsmouth city,51,740,0.030554247134558014,0.4032658188098603,0.5267912283456325,0.01040456377243942
2944,16408,385,14075,1262,251,0,Radford city,51,750,0.023464163822525596,0.8578132618235007,0.07691370063383715,0.01529741589468552
2945,204214,12803,79813,102264,4679,0,Richmond city,51,760,0.06269403664783021,0.3908302075273977,0.5007688013554409,0.02291223912170566
2946,97032,5345,60042,27256,1676,0,Roanoke city,51,770,0.055084920438618186,0.6187855552807321,0.28089702366229696,0.017272652320883833
2947,24802,601,21653,1732,398,0,Salem city,51,775,0.024231916780904767,0.8730344327070397,0.06983307797758245,0.016047092976372874
2948,23746,513,19584,2859,182,0,Staunton city,51,790,0.02160363850753811,0.8247283753053146,0.12039922513265391,0.0076644487492630335
2949,84585,2415,43034,35771,1324,0,Suffolk city,51,800,0.028551161553466927,0.508766329727493,0.422900041378495,0.015652893539043564
2950,437994,28987,282470,83210,26312,0,Virginia Beach city,51,810,0.06618127188956927,0.644917510285529,0.18997977141239378,0.060073882290624984
2951,21006,1337,16704,2176,154,0,Waynesboro city,51,820,0.06364848138627059,0.7952013710368466,0.10358945063315243,0.00733123869370656
2952,14068,941,9952,1918,802,0,Williamsburg city,51,830,0.06688939437020187,0.7074210975263008,0.13633778788740403,0.05700881433039522
2953,26203,4041,18085,2783,599,0,Winchester city,51,840,0.15421898255924893,0.6901881463954509,0.10620921268557035,0.022859977865129947
2954,18728,11099,7262,47,99,0,Adams County,53,001,0.5926420333190944,0.3877616403246476,0.0025096112772319524,0.005286202477573687
2955,21623,643,20026,89,114,0,Asotin County,53,003,0.029736854275539935,0.9261434583545299,0.0041159876057901305,0.005272163899551404
2956,175177,32696,130437,2031,4621,0,Benton County,53,005,0.18664550711566016,0.7446011748117618,0.011593987795201426,0.02637903377726528
2957,72453,18713,51202,177,570,0,Chelan County,53,007,0.25827778007811963,0.7066926145225181,0.0024429630243054117,0.007867169061322513
2958,71404,3627,60400,558,993,0,Clallam County,53,009,0.050795473642933166,0.8458909864993558,0.00781468825275895,0.013906783933673183
2959,425363,32166,347793,8025,17276,0,Clark County,53,011,0.07562011740560415,0.8176381114483394,0.018866238953552612,0.04061472201390342
2960,4078,254,3649,12,23,0,Columbia County,53,013,0.0622854340362923,0.8948013732221677,0.0029426189308484553,0.005640019617459539
2961,102410,7975,87825,572,1472,0,Cowlitz County,53,015,0.07787325456498388,0.8575822673567034,0.005585392051557465,0.014373596328483547
2962,38431,11013,26070,85,269,0,Douglas County,53,017,0.2865655330332284,0.678358616741693,0.0022117561343706904,0.0069995576487731255
2963,7551,254,5662,18,52,0,Ferry County,53,019,0.033637928751158785,0.7498344590120514,0.0023837902264600714,0.006886505098662429
2964,78163,40004,33804,1339,1384,0,Franklin County,53,021,0.5118022593810371,0.43248084131878256,0.017130867546025615,0.0177065875158323
2965,2266,91,2102,0,38,0,Garfield County,53,023,0.040158870255957636,0.9276257722859664,0.0,0.01676963812886143
2966,89120,34163,51066,710,783,0,Grant County,53,025,0.3833370736086176,0.5730026929982047,0.007966786355475763,0.008785906642728904
2967,72797,6272,59282,762,995,0,Grays Harbor County,53,027,0.08615739659601357,0.8143467450581755,0.010467464318584557,0.013668145665343351
2968,78506,4295,65209,1641,3377,0,Island County,53,029,0.05470919420171707,0.8306244108730543,0.02090286092782717,0.04301582044684483
2969,29872,848,26681,237,460,0,Jefferson County,53,031,0.028387787895018748,0.8931775575790037,0.00793385109801821,0.015399035886448849
2970,1931249,172378,1251300,116326,280029,0,King County,53,033,0.089257263045832,0.6479226655910243,0.06023355869698832,0.14499891003179807
2971,251133,15686,198745,6329,12082,0,Kitsap County,53,035,0.062460927078480326,0.7913934050881406,0.025201785508077394,0.048109965635738834
2972,40915,3121,35214,339,795,0,Kittitas County,53,037,0.07628009287547355,0.8606623487718441,0.008285469876573383,0.019430526701698644
2973,20318,2171,17022,42,122,0,Klickitat County,53,039,0.10685106801850576,0.8377793089871051,0.0020671325917905304,0.006004528004724874
2974,75455,6527,64881,370,643,0,Lewis County,53,041,0.0865018885428401,0.8598634947982241,0.0049035849181631435,0.008521635411834868
2975,10570,239,9891,25,41,0,Lincoln County,53,043,0.02261116367076632,0.9357615894039735,0.0023651844843897824,0.003878902554399243
2976,60699,4844,50349,609,692,0,Mason County,53,045,0.07980362114697112,0.8294864824791183,0.010033114219344635,0.01140051730671016
2977,41120,7227,28092,131,223,0,Okanogan County,53,047,0.17575389105058364,0.683171206225681,0.0031857976653696498,0.0054231517509727625
2978,20920,1677,17699,67,424,0,Pacific County,53,049,0.08016252390057362,0.8460325047801147,0.003202676864244742,0.02026768642447419
2979,13001,391,11677,50,73,0,Pend Oreille County,53,051,0.030074609645411893,0.8981616798707792,0.003845858010922237,0.005614952695946466
2980,795225,72849,559160,51436,46520,0,Pierce County,53,053,0.0916080354616618,0.7031469081077683,0.06468106510735955,0.058499166902448996
2981,15769,857,14228,49,179,0,San Juan County,53,055,0.05434713678736762,0.9022766186822246,0.003107362546768977,0.01135138563003361
2982,116901,19709,89694,640,2025,0,Skagit County,53,057,0.1685956493101,0.7672646085148972,0.005474717923713227,0.017322349680498884
2983,11066,553,9918,44,96,0,Skamania County,53,059,0.049972889933128505,0.8962588107717332,0.003976143141153081,0.00867522139887945
2984,713335,64249,529814,17299,62760,0,Snohomish County,53,061,0.09006848114840853,0.7427281711958617,0.024250877918509536,0.08798110284789054
2985,471221,21260,408629,7714,9799,0,Spokane County,53,063,0.04511683477603927,0.867170605724278,0.016370238168502676,0.020794913639247826
2986,43531,1185,38261,145,234,0,Stevens County,53,065,0.027221979738577106,0.8789368496014335,0.0033309595460706163,0.0053754795433139605
2987,252264,17787,199019,6420,12820,0,Thurston County,53,067,0.07050946627342784,0.7889314369073669,0.02544952906478927,0.050819776107569846
2988,3978,108,3678,8,22,0,Wahkiakum County,53,069,0.027149321266968326,0.9245852187028658,0.002011060834590246,0.005530417295123178
2989,58781,11593,43604,1004,733,0,Walla Walla County,53,071,0.19722359265749137,0.7418043245266328,0.0170803490923938,0.0124700158214389
2990,201140,15756,164675,1789,6988,0,Whatcom County,53,073,0.07833349905538431,0.8187083623346922,0.008894302475887442,0.03474197076663021
2991,44776,2040,36760,721,3449,0,Whitman County,53,075,0.04556012149365732,0.8209755226013936,0.016102376273003396,0.07702787207432553
2992,243231,109470,116024,1743,2359,0,Yakima County,53,077,0.45006598665466163,0.47701156513766746,0.007166027356710287,0.009698599273941233
2993,16589,96,16005,120,34,0,Barbour County,54,001,0.005786967267466393,0.9647959491229128,0.007233709084332992,0.002049550907227681
2994,104169,3961,89379,7234,860,0,Berkeley County,54,003,0.0380247482456393,0.8580191803703597,0.06944484443548464,0.008255815069742437
2995,24629,97,24220,122,21,0,Boone County,54,005,0.003938446546753827,0.9833935604368833,0.0049535100897316175,0.000852653376101344
2996,14523,67,14206,59,24,0,Braxton County,54,007,0.004613371892859602,0.9781725538800523,0.004062521517592784,0.0016525511258004544
2997,24069,163,23241,273,95,0,Brooke County,54,009,0.006772196601437534,0.9655989031534339,0.011342390626947526,0.003946985749304084
2998,96319,1046,87520,4717,931,0,Cabell County,54,011,0.010859747298040885,0.9086473073848358,0.04897268451707348,0.009665798025311725
